City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
472,Bucak,TR,37.4592,30.595,73.92,47,3,1.32,clear sky
473,Maneadero,MX,31.7167,-116.5667,67.1,75,8,5.99,clear sky
474,Batagay-Alyta,RU,67.8006,130.4114,42.1,54,58,1.95,broken clouds
475,Cabedelo,BR,-6.9811,-34.8339,84.87,64,70,6.69,broken clouds
476,Qaqortoq,GL,60.7167,-46.0333,41.65,78,100,4.65,overcast clouds
477,Mormugao,IN,15.4,73.8,79.86,83,75,8.05,broken clouds
478,General Roca,AR,-39.0333,-67.5833,56.62,22,0,20.51,clear sky
479,Turmalina,BR,-17.2856,-42.73,81.88,25,0,2.17,clear sky
480,Kalianget,ID,-7.05,113.9333,80.49,80,84,4.05,broken clouds
481,Muzhi,RU,65.3667,64.6667,65.61,53,62,11.23,broken clouds
482,Tessalit,ML,20.1986,1.0114,86.05,37,99,16.84,overcast clouds
483,Morondava,MG,-20.2833,44.2833,73.38,63,0,14.9,clear sky
484,Avera,US,33.194,-82.5271,97.56,29,22,8.39,few clouds
485,Olafsvik,IS,64.8945,-23.7142,46.58,90,100,22.75,overcast clouds
486,Haverfordwest,GB,51.8017,-4.9691,64.06,86,26,4.0,scattered clouds
487,San Policarpo,PH,12.1791,125.5072,81.72,79,71,7.83,broken clouds
488,Quelimane,MZ,-17.8786,36.8883,71.55,78,20,3.44,few clouds
489,Chany,RU,55.3121,76.7647,54.86,95,69,7.11,broken clouds
490,Linkoping,SE,58.4109,15.6216,70.99,53,75,17.27,broken clouds
491,Lapithos,CY,35.3375,33.1792,84.49,69,0,14.54,clear sky
492,Vardo,NO,70.3705,31.1107,40.98,93,100,8.05,overcast clouds
493,Alanya,TR,36.5438,31.9998,80.08,67,0,3.53,clear sky
494,Goundi,TD,9.3627,17.366,79.99,71,89,4.0,light rain
495,Tayu,ID,-6.5397,111.0518,77.76,82,89,2.68,overcast clouds
496,San Ramon,US,37.7799,-121.978,67.39,62,75,12.66,broken clouds
497,Chipata,ZM,-13.6333,32.65,59.9,77,43,5.79,scattered clouds
498,Oranjestad,AW,12.524,-70.027,87.75,66,40,23.02,scattered clouds
499,Khorixas,NA,-20.3667,14.9667,63.39,40,0,3.51,clear sky
500,Puerto Escondido,MX,15.85,-97.0667,84.83,64,100,10.76,overcast clouds
501,Magdalena,PH,14.1999,121.429,83.35,94,54,3.6,broken clouds
502,La Libertad,EC,-2.2333,-80.9,73.06,78,75,11.5,broken clouds
503,Kumluca,TR,36.3703,30.2869,81.3,57,0,4.63,clear sky
504,Santa Maria,BR,-29.6842,-53.8069,56.5,100,75,10.36,mist
505,Changuinola,PA,9.4333,-82.5167,79.36,82,100,2.75,overcast clouds
506,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.75,52,40,25.32,scattered clouds
507,San Pedro De Macoris,DO,18.4616,-69.2972,88.41,61,90,14.88,overcast clouds
508,San Roque,ES,36.2107,-5.3842,79.63,54,0,6.91,clear sky
509,Richards Bay,ZA,-28.783,32.0377,59.61,51,0,7.65,clear sky
510,Port-Cartier,CA,50.0334,-66.8654,55.74,99,100,7.61,overcast clouds
511,Calvia,ES,39.5657,2.5062,95.07,40,28,0.98,scattered clouds
512,Viedma,AR,-40.8135,-62.9967,48.56,39,6,20.51,clear sky
513,Safranbolu,TR,41.2508,32.6942,62.15,93,33,2.35,scattered clouds
514,Doha,QA,25.2867,51.5333,96.78,16,0,4.61,clear sky
515,Torbay,CA,47.6666,-52.7314,66.27,72,40,13.8,scattered clouds
516,Sinnamary,GF,5.3833,-52.95,80.94,80,58,8.05,broken clouds
517,Atar,MR,20.5169,-13.0499,107.8,13,17,16.98,few clouds
518,Sioux Lookout,CA,50.1001,-91.917,59.07,44,20,8.05,few clouds
519,Arbroath,GB,56.5632,-2.5874,64.67,66,100,16.87,overcast clouds
520,Zhigansk,RU,66.7697,123.3711,49.84,50,42,7.76,scattered clouds
521,Wilmington,US,34.2257,-77.9447,93.88,60,53,5.99,broken clouds
522,Agua Branca,BR,-5.8922,-42.6361,86.56,51,41,3.11,scattered clouds
523,Lompoc,US,34.6391,-120.4579,68.77,69,100,15.99,overcast clouds
524,Farmington,US,36.7281,-108.2187,93.78,18,16,5.99,few clouds
525,Juazeiro,BR,-9.4117,-40.4986,86.18,39,20,6.91,light rain
526,General Pico,AR,-35.6566,-63.7568,57.42,20,0,15.66,clear sky
527,Ahuimanu,US,21.4447,-157.8378,78.37,76,93,4.0,overcast clouds
528,Puli,TW,23.9664,120.9695,78.22,90,99,4.61,overcast clouds
529,Am Timan,TD,11.0297,20.2827,88.38,41,95,0.49,overcast clouds
530,Udachnyy,RU,66.4167,112.4,62.46,51,38,8.86,scattered clouds
531,Thohoyandou,ZA,-22.9456,30.485,55.78,57,0,3.76,clear sky
532,Christchurch,NZ,-43.5333,172.6333,42.91,90,75,4.61,broken clouds
533,Antalaha,MG,-14.9003,50.2788,70.25,92,9,5.08,light rain
534,Miles City,US,46.4083,-105.8406,90.57,39,0,24.74,clear sky
535,Candolim,IN,15.5181,73.7626,80.6,83,75,8.05,broken clouds
536,Gat,IL,31.61,34.7642,78.82,100,0,7.47,clear sky
537,Laramie,US,41.3114,-105.5911,88.09,20,5,4.0,clear sky
538,Bonthe,SL,7.5264,-12.505,73.11,96,100,4.99,moderate rain
539,Bam,IR,29.106,58.357,92.73,11,0,13.69,clear sky
540,Ust-Kuyga,RU,70.0167,135.6,39.07,76,38,5.12,scattered clouds
541,Panjab,AF,34.388,67.0233,53.26,44,9,10.16,clear sky
542,Lincoln,US,40.8,-96.667,88.27,61,31,5.01,scattered clouds
543,Magadi,IN,12.9667,77.2333,77.16,85,100,3.02,overcast clouds
544,Brainerd,US,46.358,-94.2008,79.05,48,0,8.01,clear sky
545,La Primavera,CO,5.4906,-70.4092,85.1,64,82,4.63,broken clouds
546,Goryachegorsk,RU,55.4053,88.9154,54.7,83,57,6.24,broken clouds
547,Bone,DE,51.9669,12.1396,76.28,48,100,4.61,overcast clouds
548,Dawson Creek,CA,55.7666,-120.2362,53.24,94,100,6.91,overcast clouds
549,Fort-Shevchenko,KZ,44.5086,50.263,71.44,74,83,27.45,light rain
550,Isilkul,RU,54.9109,71.2728,61.48,76,91,6.42,overcast clouds
551,Inverness,GB,57.4791,-4.224,60.84,53,20,28.77,dust
552,Loandjili,CG,-4.7561,11.8578,74.23,76,82,7.52,broken clouds
553,Waingapu,ID,-9.6567,120.2641,75.99,85,43,8.72,scattered clouds
554,Scottsbluff,US,41.8666,-103.6672,88.79,37,49,20.22,scattered clouds
555,Sao Joao Evangelista,BR,-18.5478,-42.7633,78.04,30,0,3.47,clear sky
556,Aliwal North,ZA,-30.6937,26.7114,46.09,33,0,6.4,clear sky
557,Waipawa,NZ,-41.4122,175.5153,46.24,93,98,4.47,overcast clouds
558,Tinaquillo,VE,9.9186,-68.3047,86.07,59,80,5.55,broken clouds
559,Tsogni,GA,-2.7942,10.0988,72.59,77,98,5.86,overcast clouds
560,Vanavara,RU,60.34,102.2797,58.05,95,85,3.02,overcast clouds
561,Turukhansk,RU,65.8167,87.9833,61.05,64,73,14.05,broken clouds
562,Sembe,CG,1.6481,14.5806,68.85,99,100,2.57,moderate rain
563,Marienburg,PL,54.0359,19.0266,68.85,80,92,3.65,overcast clouds
564,Kitgum,UG,3.2783,32.8867,70.03,74,89,2.44,light rain
565,North Myrtle Beach,US,33.816,-78.68,95.09,66,42,4.0,scattered clouds
566,Springbok,ZA,-29.6643,17.8865,48.97,61,0,5.19,clear sky
567,Gogrial,SS,8.5332,28.1004,73.09,87,83,9.78,heavy intensity rain
568,Korla,CN,41.7597,86.1469,69.64,56,100,9.73,overcast clouds
569,Kiama,AU,-34.6833,150.8667,57.38,75,76,3.0,broken clouds
570,Tura,IN,25.5198,90.2201,72.05,99,100,8.97,overcast clouds
571,Olga,RU,43.7444,135.2892,55.51,99,89,1.12,overcast clouds
572,Medicine Hat,CA,50.0501,-110.6683,78.22,55,20,6.91,few clouds
573,Ilo,PE,-17.6394,-71.3375,65.26,63,20,12.66,few clouds
574,Waterloo,CA,43.4668,-80.5164,75.52,43,0,17.27,clear sky
575,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,63,0,14.85,clear sky
576,Santa Marta,CO,11.2408,-74.199,91.45,62,75,8.05,broken clouds
577,Dwarka,IN,22.2394,68.9678,84.76,81,39,17.45,scattered clouds
578,Anjiang,CN,27.3194,110.1031,71.74,98,100,1.03,overcast clouds
579,Biltine,TD,14.5333,20.9167,98.38,13,55,6.96,broken clouds
580,Xai-Xai,MZ,-25.0519,33.6442,60.57,53,0,6.33,clear sky
581,Mayahi,NE,13.9553,7.6712,84.61,48,70,8.41,broken clouds
582,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,43.39,100,100,6.71,fog
583,Inuvik,CA,68.3499,-133.7218,70.56,32,75,10.36,broken clouds
584,Tecoanapa,MX,16.5167,-98.75,82.76,67,99,8.61,overcast clouds
585,San Carlos,VE,9.6612,-68.5827,87.4,58,88,4.41,overcast clouds
586,Mehamn,NO,71.0357,27.8492,42.75,81,75,6.91,broken clouds
587,Sangmelima,CM,2.9333,11.9833,67.46,98,100,3.91,moderate rain
588,Aksarka,RU,66.5606,67.7975,62.6,60,81,7.92,broken clouds
589,Kargasok,RU,59.0556,80.8572,55.87,94,96,2.75,light rain
590,Malatya,TR,38.5,38.0,71.65,50,40,5.75,scattered clouds
591,Sechura,PE,-5.5569,-80.8222,74.19,54,22,11.99,few clouds
592,Sorrento,IT,40.626,14.3744,74.66,76,84,1.01,broken clouds
593,Brae,GB,60.3964,-1.353,52.63,74,33,26.46,scattered clouds
594,Kahului,US,20.8947,-156.47,78.84,83,48,13.0,scattered clouds
595,Boyolangu,ID,-8.1181,111.8935,75.61,93,100,0.65,overcast clouds
596,Anloga,GH,5.7947,0.8973,74.88,91,100,11.39,moderate rain
597,Kaolinovo,BG,43.6167,27.1167,68.25,68,16,3.74,few clouds
598,Bubaque,GW,11.2833,-15.8333,79.38,77,84,12.35,broken clouds
599,Redmond,US,47.674,-122.1215,58.87,85,100,5.01,light rain
600,Olinda,BR,-8.0089,-34.8553,78.53,83,75,5.75,broken clouds
601,Nishihara,JP,26.1842,127.7558,76.28,100,75,9.22,broken clouds
602,Nichinan,JP,31.6,131.3667,70.3,98,100,7.07,moderate rain
603,Qandala,SO,11.472,49.8728,90.32,54,35,4.81,scattered clouds
604,Connersville,US,39.6412,-85.1411,85.5,54,61,5.99,broken clouds
605,Oxapampa,PE,-10.5775,-75.4017,73.26,46,3,5.79,clear sky
606,Badvel,IN,14.75,79.05,85.8,62,90,6.49,overcast clouds
607,Reconquista,AR,-29.15,-59.65,64.9,34,29,13.87,scattered clouds
608,Auki,SB,-8.7676,160.7034,76.62,89,93,4.79,moderate rain
609,Belluno,IT,46.145,12.2214,76.19,78,72,2.93,broken clouds
610,Port Shepstone,ZA,-30.7414,30.455,59.25,64,0,8.41,clear sky
611,Tara,RU,56.8944,74.371,54.54,96,19,5.77,few clouds
612,Sidi Ali,DZ,36.0998,0.4206,88.18,32,12,14.79,few clouds
613,Panuco,MX,22.05,-98.1667,86.18,52,11,1.59,few clouds
614,Solsona,ES,41.994,1.5171,90.82,25,68,8.84,broken clouds
615,Senador Jose Porfirio,BR,-2.5908,-51.9542,82.26,65,97,0.87,overcast clouds
616,Bukama,CD,-9.2,25.85,74.35,32,23,2.55,few clouds
617,San Ignacio,BZ,17.1561,-89.0714,80.29,89,97,3.44,moderate rain
618,Klaksvik,FO,62.2266,-6.589,47.32,89,99,45.16,moderate rain
619,Zabaykalsk,RU,49.6333,117.3167,63.3,51,18,3.6,few clouds
620,Choa Saidan Shah,PK,32.7201,72.9849,76.42,68,94,5.53,overcast clouds
621,Abu Samrah,SY,35.3029,37.1841,87.53,22,0,10.22,clear sky
622,Beyneu,KZ,45.3167,55.2,79.88,38,68,11.83,broken clouds
623,Krasnoselkup,RU,65.7,82.4667,56.3,49,25,12.01,scattered clouds
624,Nyurba,RU,63.2842,118.3319,50.09,61,2,2.39,clear sky
625,Bay Roberts,CA,47.5999,-53.2648,69.06,59,5,5.99,clear sky
626,Wichita Falls,US,33.9137,-98.4934,98.26,32,0,3.44,clear sky
627,Merauke,ID,-8.4667,140.3333,77.04,90,36,11.45,scattered clouds
628,Mahibadhoo,MV,3.7833,72.9667,82.15,76,81,8.48,broken clouds
629,Bergen,NO,60.392,5.328,58.15,93,75,17.27,broken clouds
630,Nyagan,RU,62.1406,65.3936,63.21,55,12,6.62,few clouds
631,Cururupu,BR,-1.8283,-44.8683,86.0,58,100,6.8,overcast clouds
632,Skegness,GB,53.1436,0.3363,84.22,69,94,10.8,overcast clouds
633,Manzhouli,CN,49.6,117.4333,63.48,50,22,3.89,few clouds
634,Hambantota,LK,6.1241,81.1185,79.11,84,100,16.02,overcast clouds
635,Ha Tinh,VN,18.3333,105.9,83.53,68,96,6.26,overcast clouds
636,Ust-Nera,RU,64.5667,143.2,56.23,67,99,2.3,overcast clouds
637,Gusau,NG,12.1628,6.6614,76.96,73,97,2.17,overcast clouds
638,Pekalongan,ID,-6.8886,109.6753,77.02,82,98,3.94,overcast clouds
639,Nurota,UZ,40.5614,65.6886,82.13,14,4,4.23,clear sky
640,Yanam,IN,16.7333,82.2167,83.25,80,100,6.4,overcast clouds
641,Ayan,RU,56.45,138.1667,42.78,96,81,1.3,broken clouds
642,Mitu,CO,1.1983,-70.1733,74.34,91,95,0.63,overcast clouds
643,Emerald,AU,-23.5333,148.1667,51.35,67,0,11.56,clear sky
644,Blackwater,AU,-23.5833,148.8833,53.2,52,0,7.0,clear sky
645,Samarai,PG,-10.6167,150.6667,79.59,82,12,6.73,few clouds
646,Sabang,ID,5.8933,95.3214,83.41,73,73,5.3,broken clouds
647,Kabalo,CD,-6.05,26.9167,83.05,30,32,3.42,scattered clouds
648,Bagado,CO,5.4116,-76.4152,82.45,82,87,3.67,light rain
649,Petrovsk,RU,52.3064,45.3917,62.08,60,90,5.95,overcast clouds
650,Humberto De Campos,BR,-2.5983,-43.4611,87.03,57,98,4.21,overcast clouds
651,Broken Hill,AU,-31.95,141.4333,46.94,78,0,5.19,clear sky
652,Marystown,CA,47.1666,-55.1483,58.05,76,39,7.56,scattered clouds
653,Mahates,CO,10.2329,-75.1899,82.29,72,89,12.1,overcast clouds
654,Chumikan,RU,54.7183,135.315,36.75,99,100,3.29,overcast clouds
655,Garowe,SO,8.4054,48.4845,88.11,29,99,17.52,overcast clouds
656,Sept-Iles,CA,50.2001,-66.3821,56.05,98,100,9.22,mist
657,Yenagoa,NG,4.9247,6.2642,72.12,97,100,2.93,overcast clouds
658,Fukue,JP,32.6881,128.8419,72.12,94,97,4.14,overcast clouds
659,Maloh,PH,9.056,122.9851,81.57,78,84,4.03,broken clouds
660,Mount Gambier,AU,-37.8333,140.7667,44.51,93,9,6.91,mist
661,Ajaccio,FR,42.0,8.9167,78.85,48,0,5.75,clear sky
662,Gushikawa,JP,26.3544,127.8686,76.23,94,100,8.68,overcast clouds
663,Tarko-Sale,RU,64.9225,77.785,55.71,50,5,11.54,clear sky
664,Cockburn Town,TC,21.4612,-71.1419,82.0,75,100,12.08,overcast clouds
665,Zhuanghe,CN,39.7008,122.9911,66.56,97,98,5.68,overcast clouds
666,Sidhpura,IN,27.6333,78.8833,89.83,39,92,4.21,overcast clouds
667,Mashhad,IR,36.297,59.6062,78.94,41,0,4.61,clear sky
668,Lianzhou,CN,24.7811,112.3825,74.41,98,100,3.49,overcast clouds
669,San Lucas,MX,16.6,-92.7167,79.48,72,96,0.27,overcast clouds
670,Kampene,CD,-3.6,26.6667,73.6,70,90,2.8,overcast clouds
671,Kurchum,KZ,48.5722,83.6542,60.12,62,44,4.32,scattered clouds
672,Searcy,US,35.2506,-91.7363,96.15,61,4,5.17,clear sky
673,Edd,ER,13.9297,41.6925,89.46,61,64,4.54,broken clouds
674,Kichmengskiy Gorodok,RU,59.9816,45.7854,54.12,92,75,5.21,broken clouds
675,Cam Ranh,VN,11.9214,109.1591,82.36,78,20,5.75,few clouds
676,Khoy,IR,38.5504,44.9535,78.42,32,1,2.62,clear sky
677,Najran,SA,17.4924,44.1277,85.17,19,76,7.72,broken clouds
678,Chernyshevskiy,RU,63.0128,112.4714,51.93,60,23,3.15,few clouds
679,Impfondo,CG,1.6381,18.0667,69.67,99,100,2.57,overcast clouds
680,Piacabucu,BR,-10.4056,-36.4344,77.25,78,100,9.31,overcast clouds
681,Goleta,TN,36.8181,10.305,86.0,30,0,6.91,clear sky
682,Minden,DE,52.2833,8.9167,77.99,41,96,1.14,overcast clouds
683,Butterworth,MY,5.3991,100.3638,79.0,92,20,3.44,few clouds
684,Kagoro,NG,9.6,8.3833,69.12,90,97,1.95,overcast clouds
685,Mbala,ZM,-8.8402,31.3659,62.91,52,14,8.75,few clouds
686,Naze,JP,28.3667,129.4833,74.93,86,100,18.07,overcast clouds
687,Zhanaozen,KZ,43.3,52.8,84.42,34,62,3.0,broken clouds
688,Ixtapa,MX,20.7,-105.2,85.23,78,85,3.0,light rain
689,Half Moon Bay,US,37.4636,-122.4286,68.88,64,0,14.97,clear sky
690,Toora-Khem,RU,52.4675,96.11,52.0,87,97,4.12,overcast clouds
691,Lerwick,GB,60.1545,-1.1494,53.6,74,28,26.37,scattered clouds
692,Mahad,IN,18.0833,73.4167,81.52,82,100,2.71,overcast clouds
693,Maragogi,BR,-9.0122,-35.2225,79.43,75,76,1.43,broken clouds
694,Puerto El Triunfo,SV,13.2833,-88.55,83.23,70,86,9.73,overcast clouds
695,Blagodarnyy,RU,45.0978,43.4364,70.75,58,61,0.74,broken clouds
696,Khandyga,RU,62.6667,135.6,53.64,94,100,1.7,light rain
697,Nacala,MZ,-14.5428,40.6728,70.75,79,45,10.02,scattered clouds
698,Xingcheng,CN,40.6167,120.7167,66.38,94,98,3.31,overcast clouds
699,Vila,PT,42.0304,-8.1588,70.7,68,79,6.26,broken clouds
700,Bukachacha,RU,52.9833,116.9167,55.17,73,27,2.84,scattered clouds
701,Mezen,RU,65.8522,44.24,53.67,88,65,5.28,broken clouds
702,Tinskoy,RU,56.1525,96.9161,56.26,88,100,3.89,overcast clouds
703,Naryan-Mar,RU,67.6713,53.087,63.72,69,84,5.5,light rain
704,Skjervoy,NO,70.0311,20.9714,51.8,76,15,6.53,few clouds
705,Axim,GH,4.8699,-2.2405,75.78,87,100,9.04,light rain
706,Kyren,RU,51.6828,102.1408,60.91,97,100,2.64,light rain
707,Carbonia,IT,39.1672,8.5222,86.02,47,17,6.67,few clouds
708,Ndola,ZM,-12.9587,28.6366,62.1,53,2,7.87,clear sky
709,Nemuro,JP,43.3236,145.575,50.97,97,99,3.62,overcast clouds
